movie_id,title,movie_decade,movie_year,genre1,genre2,genre3,genre4,genre5,genre6
2041,Condorman,1980s,,Action,Adventure,Children's,Comedy,,
2042,D2: The Mighty Ducks,1990s,,Children's,Comedy,,,,
2043,Darby O'Gill and the Little People,1950s,,Adventure,Children's,Fantasy,,,
2044,"Devil and Max Devlin, The",1980s,,Comedy,,,,,
2045,"Far Off Place, A",1990s,,Adventure,Children's,Drama,Romance,,
2046,Flight of the Navigator,1980s,,Adventure,Children's,Sci-Fi,,,
2047,"Gnome-Mobile, The",1960s,,Children's,,,,,
2048,"Great Mouse Detective, The",1980s,,Animation,Children's,,,,
2049,"Happiest Millionaire, The",1960s,,Comedy,Musical,,,,
2050,Herbie Goes Bananas,1980s,,Adventure,Children's,Comedy,,,
2051,Herbie Goes to Monte Carlo,1970s,,Adventure,Children's,Comedy,,,
2052,Hocus Pocus,1990s,,Children's,Comedy,,,,
2053,"Honey, I Blew Up the Kid",1990s,,Children's,Comedy,Sci-Fi,,,
2054,"Honey, I Shrunk the Kids",1980s,,Adventure,Children's,Comedy,Fantasy,Sci-Fi,
2055,Hot Lead and Cold Feet,1970s,,Comedy,Western,,,,
2056,In Search of the Castaways,1960s,,Adventure,Children's,,,,
2057,"Incredible Journey, The",1960s,,Adventure,Children's,,,,
2058,"Negotiator, The",1990s,,Action,Thriller,,,,
2059,"Parent Trap, The",1990s,,Children's,Drama,,,,
2060,BASEketball,1990s,,Comedy,,,,,
2061,Full Tilt Boogie,1990s,,Documentary,,,,,
2062,"Governess, The",1990s,,Drama,Romance,,,,
2063,Seventh Heaven (Le Septième ciel),1990s,,Drama,Romance,,,,
2064,Roger & Me,1980s,,Comedy,Documentary,,,,
2065,"Purple Rose of Cairo, The",1980s,,Comedy,Drama,Romance,,,
2066,Out of the Past,1940s,,Film-Noir,,,,,
2067,Doctor Zhivago,1960s,,Drama,Romance,War,,,
2068,Fanny and Alexander,1980s,,Drama,,,,,
2069,"Trip to Bountiful, The",1980s,,Drama,,,,,
2070,Tender Mercies,1980s,,Drama,,,,,
2071,And the Band Played On,1990s,,Drama,,,,,
2072,"'burbs, The",1980s,,Comedy,,,,,
2073,Fandango,1980s,,Comedy,,,,,
2074,"Night Porter, The (Il Portiere di notte)",1970s,,Drama,,,,,
2075,Mephisto,1980s,,Drama,War,,,,
2076,Blue Velvet,1980s,,Drama,Mystery,,,,
2077,"Journey of Natty Gann, The",1980s,,Adventure,Children's,,,,
2078,"Jungle Book, The",1960s,,Animation,Children's,Comedy,Musical,,
2079,Kidnapped,1960s,,Children's,Drama,,,,
2080,Lady and the Tramp,1950s,,Animation,Children's,Comedy,Musical,Romance,
2081,"Little Mermaid, The",1980s,,Animation,Children's,Comedy,Musical,Romance,
2082,"Mighty Ducks, The",1990s,,Children's,Comedy,,,,
2083,"Muppet Christmas Carol, The",1990s,,Children's,Musical,,,,
2084,Newsies,1990s,,Children's,Musical,,,,
2085,101 Dalmatians,1960s,,Animation,Children's,,,,
2086,One Magic Christmas,1980s,,Drama,Fantasy,,,,
2087,Peter Pan,1950s,,Animation,Children's,Fantasy,Musical,,
2088,Popeye,1980s,,Adventure,Comedy,Musical,,,
2089,"Rescuers Down Under, The",1990s,,Animation,Children's,,,,
2090,"Rescuers, The",1970s,,Animation,Children's,,,,
2091,Return from Witch Mountain,1970s,,Children's,Sci-Fi,,,,
2092,"Return of Jafar, The",1990s,,Animation,Children's,Musical,,,
2093,Return to Oz,1980s,,Adventure,Children's,Fantasy,Sci-Fi,,
2094,"Rocketeer, The",1990s,,Action,Adventure,Sci-Fi,,,
2095,"Shaggy D.A., The",1970s,,Children's,Comedy,,,,
2096,Sleeping Beauty,1950s,,Animation,Children's,Musical,,,
2097,Something Wicked This Way Comes,1980s,,Children's,Horror,,,,
2098,Son of Flubber,1960s,,Children's,Comedy,,,,
2099,Song of the South,1940s,,Adventure,Animation,Children's,Musical,,
2100,Splash,1980s,,Comedy,Fantasy,Romance,,,
2101,Squanto: A Warrior's Tale,1990s,,Adventure,Drama,,,,
2102,Steamboat Willie,1940s,,Animation,Children's,Comedy,Musical,,
2103,Tall Tale,1990s,,Adventure,Children's,,,,
2104,Tex,1980s,,Drama,,,,,
2105,Tron,1980s,,Action,Adventure,Fantasy,Sci-Fi,,
2106,Swing Kids,1990s,,Drama,War,,,,
2107,Halloween: H20,1990s,,Horror,Thriller,,,,
2108,L.A. Story,1990s,,Comedy,Romance,,,,
2109,"Jerk, The",1970s,,Comedy,,,,,
2110,Dead Men Don't Wear Plaid,1980s,,Comedy,Crime,Thriller,,,
2111,"Man with Two Brains, The",1980s,,Comedy,,,,,
2112,Grand Canyon,1990s,,Crime,Drama,,,,
2113,Graveyard Shift,1990s,,Horror,Thriller,,,,
2114,"Outsiders, The",1980s,,Drama,,,,,
2115,Indiana Jones and the Temple of Doom,1980s,,Action,Adventure,,,,
2116,"Lord of the Rings, The",1970s,,Adventure,Animation,Children's,Sci-Fi,,
2117,Nineteen Eighty-Four,1980s,,Drama,Sci-Fi,,,,
2118,"Dead Zone, The",1980s,,Horror,Thriller,,,,
2119,Maximum Overdrive,1980s,,Horror,,,,,
2120,Needful Things,1990s,,Drama,Horror,,,,
2121,Cujo,1980s,,Horror,Thriller,,,,
2122,Children of the Corn,1980s,,Horror,Thriller,,,,
2123,All Dogs Go to Heaven,1980s,,Animation,Children's,,,,
2124,"Addams Family, The",1990s,,Comedy,,,,,
2125,Ever After: A Cinderella Story,1990s,,Drama,Romance,,,,
2126,Snake Eyes,1990s,,Action,Crime,Mystery,Thriller,,
2127,"First Love, Last Rites",1990s,,Drama,Romance,,,,
2128,Safe Men,1990s,,Comedy,,,,,
2129,"Saltmen of Tibet, The",1990s,,Documentary,,,,,
2130,Atlantic City,1980s,,Crime,Drama,Romance,,,
2131,Autumn Sonata (Höstsonaten ),1970s,,Drama,,,,,
2132,Who's Afraid of Virginia Woolf?,1960s,,Drama,,,,,
2133,Adventures in Babysitting,1980s,,Adventure,Comedy,,,,
2134,Weird Science,1980s,,Comedy,,,,,
2135,Doctor Dolittle,1960s,,Adventure,Musical,,,,
2136,"Nutty Professor, The",1960s,,Comedy,,,,,
2137,Charlotte's Web,1970s,,Animation,Children's,,,,
2138,Watership Down,1970s,,Animation,Children's,Drama,Fantasy,,
2139,"Secret of NIMH, The",1980s,,Animation,Children's,,,,
2140,"Dark Crystal, The",1980s,,Children's,Fantasy,Sci-Fi,,,
2141,"American Tail, An",1980s,,Animation,Children's,Comedy,,,
2142,"American Tail: Fievel Goes West, An",1990s,,Animation,Children's,Comedy,,,
2143,Legend,1980s,,Adventure,Fantasy,Romance,,,
2144,Sixteen Candles,1980s,,Comedy,,,,,
2145,Pretty in Pink,1980s,,Comedy,Drama,Romance,,,
2146,St. Elmo's Fire,1980s,,Drama,Romance,,,,
2147,"Clan of the Cave Bear, The",1980s,,Drama,,,,,
2148,House,1980s,,Comedy,Horror,,,,
2149,House II: The Second Story,1980s,,Comedy,Horror,,,,
2150,"Gods Must Be Crazy, The",1980s,,Comedy,,,,,
2151,"Gods Must Be Crazy II, The",1980s,,Comedy,,,,,
2152,Air Bud: Golden Receiver,1990s,,Children's,Comedy,,,,
2153,"Avengers, The",1990s,,Action,Adventure,,,,
2154,How Stella Got Her Groove Back,1990s,,Drama,Romance,,,,
2155,"Slums of Beverly Hills, The",1990s,,Comedy,,,,,
2156,"Best Man, The (Il Testimone dello sposo)",1990s,,Comedy,Drama,,,,
2157,"Chambermaid on the Titanic, The",1990s,,Romance,,,,,
2158,"Henry: Portrait of a Serial Killer, Part 2",1990s,,Crime,Horror,,,,
2159,Henry: Portrait of a Serial Killer,1990s,,Crime,Horror,,,,
2160,Rosemary's Baby,1960s,,Horror,Thriller,,,,
2161,"NeverEnding Story, The",1980s,,Adventure,Children's,Fantasy,,,
2162,"NeverEnding Story II: The Next Chapter, The",1990s,,Adventure,Children's,Fantasy,,,
2163,Attack of the Killer Tomatoes!,1980s,,Comedy,Horror,,,,
2164,Surf Nazis Must Die,1980s,,Drama,,,,,
2165,Your Friends and Neighbors,1990s,,Drama,,,,,
2166,Return to Paradise,1990s,,Drama,Romance,,,,
2167,Blade,1990s,,Action,Adventure,Horror,,,
2168,Dance with Me,1990s,,Drama,Romance,,,,
2169,Dead Man on Campus,1990s,,Comedy,,,,,
2170,Wrongfully Accused,1990s,,Action,Comedy,,,,
2171,"Next Stop, Wonderland",1990s,,Comedy,Drama,Romance,,,
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",1990s,,Comedy,,,,,
2173,"Navigator: A Mediaeval Odyssey, The",1980s,,Adventure,Fantasy,Sci-Fi,,,
2174,Beetlejuice,1980s,,Comedy,Fantasy,,,,
2175,Déjà Vu,1990s,,Drama,Romance,,,,
2176,Rope,1940s,,Thriller,,,,,
2177,Family Plot,1970s,,Comedy,Thriller,,,,
2178,Frenzy,1970s,,Thriller,,,,,
2179,Topaz,1960s,,Thriller,,,,,
2180,Torn Curtain,1960s,,Thriller,,,,,
2181,Marnie,1960s,,Thriller,,,,,
2182,"Wrong Man, The",1950s,,Drama,Film-Noir,Thriller,,,
2183,"Man Who Knew Too Much, The",1950s,,Thriller,,,,,
2184,"Trouble with Harry, The",1950s,,Mystery,Thriller,,,,
2185,I Confess,1950s,,Thriller,,,,,
2186,Strangers on a Train,1950s,,Film-Noir,Thriller,,,,
2187,Stage Fright,1950s,,Mystery,Thriller,,,,
2188,54,1990s,,Drama,,,,,
2189,I Married A Strange Person,1990s,,Animation,,,,,
2190,Why Do Fools Fall In Love?,1990s,,Drama,,,,,
2191,"Merry War, A",1990s,,Comedy,,,,,
2192,See the Sea (Regarde la mer),1990s,,Drama,,,,,
2193,Willow,1980s,,Action,Adventure,Fantasy,,,
2194,"Untouchables, The",1980s,,Action,Crime,Drama,,,
2195,Dirty Work,1990s,,Comedy,,,,,
2196,Knock Off,1990s,,Action,,,,,
2197,Firelight,1990s,,Drama,,,,,
2198,Modulations,1990s,,Documentary,,,,,
2199,Phoenix,1990s,,Crime,Drama,,,,
2200,Under Capricorn,1940s,,Drama,,,,,
2201,"Paradine Case, The",1940s,,Drama,,,,,
2202,Lifeboat,1940s,,Drama,Thriller,War,,,
2203,Shadow of a Doubt,1940s,,Film-Noir,Thriller,,,,
2204,Saboteur,1940s,,Thriller,,,,,
2205,Mr. & Mrs. Smith,1940s,,Comedy,,,,,
2206,Suspicion,1940s,,Mystery,Thriller,,,,
2207,Jamaica Inn,1930s,,Drama,,,,,
2208,"Lady Vanishes, The",1930s,,Comedy,Mystery,Romance,Thriller,,
2209,Young and Innocent,1930s,,Crime,Thriller,,,,
2210,Sabotage,1930s,,Thriller,,,,,
2211,Secret Agent,1930s,,Thriller,,,,,
2212,"Man Who Knew Too Much, The",1930s,,Thriller,,,,,
2213,Waltzes from Vienna,1930s,,Comedy,Musical,,,,
2214,Number Seventeen,1930s,,Thriller,,,,,
2215,Rich and Strange,1930s,,Comedy,Romance,,,,
2216,"Skin Game, The",1930s,,Drama,,,,,
2217,Elstree Calling,1930s,,Comedy,Musical,,,,
2218,Juno and Paycock,1930s,,Drama,,,,,
2219,Murder!,1930s,,Mystery,Thriller,,,,
2220,"Manxman, The",1920s,,Drama,,,,,
2221,Blackmail,1920s,,Thriller,,,,,
2222,Champagne,1920s,,Comedy,,,,,
2223,"Farmer's Wife, The",1920s,,Comedy,,,,,
2224,Downhill,1920s,,Drama,,,,,
2225,Easy Virtue,1920s,,Drama,,,,,
2226,"Ring, The",1920s,,Drama,,,,,
2227,"Lodger, The",1920s,,Thriller,,,,,
2228,"Mountain Eagle, The",1920s,,Drama,,,,,
2229,"Pleasure Garden, The",1920s,,Drama,,,,,
2230,Always Tell Your Wife,1920s,,Comedy,,,,,
2231,Rounders,1990s,,Crime,Drama,,,,
2232,Cube,1990s,,Sci-Fi,Thriller,,,,
2233,Digging to China,1990s,,Drama,,,,,
2234,Let's Talk About Sex,1990s,,Drama,,,,,
2235,One Man's Hero,1990s,,Drama,War,,,,
2236,Simon Birch,1990s,,Drama,,,,,
2237,Without Limits,1990s,,Drama,,,,,
2238,Seven Beauties (Pasqualino Settebellezze),1970s,,Comedy,Drama,,,,
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),1970s,,Comedy,Drama,,,,
2240,My Bodyguard,1980s,,Drama,,,,,
2241,Class,1980s,,Comedy,,,,,
2242,"Grandview, U.S.A.",1980s,,Drama,,,,,
2243,Broadcast News,1980s,,Comedy,Drama,Romance,,,
2244,"Allnighter, The",1980s,,Comedy,Romance,,,,
2245,Working Girl,1980s,,Comedy,Drama,,,,
2246,Stars and Bars,1980s,,Comedy,,,,,
2247,Married to the Mob,1980s,,Comedy,,,,,
2248,Say Anything...,1980s,,Comedy,Drama,Romance,,,
2249,My Blue Heaven,1990s,,Comedy,,,,,
2250,Men Don't Leave,1990s,,Drama,,,,,
2251,"Cabinet of Dr. Ramirez, The",1990s,,Comedy,,,,,
2252,Hero,1990s,,Comedy,Drama,,,,
2253,Toys,1990s,,Action,Comedy,Fantasy,,,
2254,Choices,1980s,,Drama,,,,,
2255,Young Doctors in Love,1980s,,Comedy,,,,,
2256,Parasite,1980s,,Horror,Sci-Fi,,,,
2257,No Small Affair,1980s,,Comedy,Romance,,,,
2258,Master Ninja I,1980s,,Action,,,,,
2259,Blame It on Rio,1980s,,Comedy,Romance,,,,
2260,Wisdom,1980s,,Action,Crime,,,,
2261,One Crazy Summer,1980s,,Comedy,,,,,
2262,About Last Night...,1980s,,Comedy,Drama,Romance,,,
2263,"Seventh Sign, The",1980s,,Thriller,,,,,
2264,We're No Angels,1980s,,Drama,,,,,
2265,Nothing But Trouble,1990s,,Adventure,Comedy,,,,
2266,"Butcher's Wife, The",1990s,,Comedy,Romance,,,,
2267,Mortal Thoughts,1990s,,Mystery,Thriller,,,,
2268,"Few Good Men, A",1990s,,Crime,Drama,,,,
2269,Indecent Proposal,1990s,,Drama,,,,,
2270,"Century of Cinema, A",1990s,,Documentary,,,,,
2271,Permanent Midnight,1990s,,Drama,,,,,
2272,One True Thing,1990s,,Drama,,,,,
2273,Rush Hour,1990s,,Action,Thriller,,,,
2274,Lilian's Story,1990s,,Drama,,,,,
2275,Six-String Samurai,1990s,,Action,Adventure,Sci-Fi,,,
2276,"Soldier's Daughter Never Cries, A",1990s,,Drama,,,,,
2277,Somewhere in the City,1990s,,Drama,,,,,
2278,Ronin,1990s,,Action,Crime,Thriller,,,
2279,Urban Legend,1990s,,Horror,Thriller,,,,
2280,Clay Pigeons,1990s,,Crime,,,,,
2281,Monument Ave.,1990s,,Crime,,,,,
2282,Pecker,1990s,,Comedy,Drama,,,,
2283,"Sheltering Sky, The",1990s,,Drama,,,,,
2284,Bandit Queen,1990s,,Drama,,,,,
2285,If....,1960s,,Drama,,,,,
2286,"Fiendish Plot of Dr. Fu Manchu, The",1980s,,Comedy,,,,,
2287,Them!,1950s,,Sci-Fi,Thriller,War,,,
2288,"Thing, The",1980s,,Action,Horror,Sci-Fi,Thriller,,
2289,"Player, The",1990s,,Comedy,Drama,,,,
2290,Stardust Memories,1980s,,Comedy,Drama,,,,
2291,Edward Scissorhands,1990s,,Drama,Romance,,,,
2292,Overnight Delivery,1990s,,Romance,,,,,
2293,Shadrach,1990s,,Drama,,,,,
2294,Antz,1990s,,Animation,Children's,,,,
2295,"Impostors, The",1990s,,Comedy,,,,,
2296,"Night at the Roxbury, A",1990s,,Comedy,,,,,
2297,What Dreams May Come,1990s,,Drama,Romance,,,,
2298,Strangeland,1990s,,Thriller,,,,,
2299,"Battle of the Sexes, The",1950s,,Comedy,,,,,
2300,"Producers, The",1960s,,Comedy,Musical,,,,
2301,History of the World: Part I,1980s,,Comedy,,,,,
2302,My Cousin Vinny,1990s,,Comedy,,,,,
2303,Nashville,1970s,,Drama,Musical,,,,
2304,Love Is the Devil,1990s,,Drama,,,,,
2305,Slam,1990s,,Drama,,,,,
2306,Holy Man,1990s,,Comedy,,,,,
2307,One Tough Cop,1990s,,Action,Drama,,,,
2308,Detroit 9000,1970s,,Action,Crime,,,,
2309,"Inheritors, The (Die Siebtelbauern)",1990s,,Drama,,,,,
2310,"Mighty, The",1990s,,Drama,,,,,
2311,2010,1980s,,Mystery,Sci-Fi,,,,
2312,Children of a Lesser God,1980s,,Drama,,,,,
2313,"Elephant Man, The",1980s,,Drama,,,,,
2314,Beloved,1990s,,Drama,,,,,
2315,Bride of Chucky,1990s,,Horror,Thriller,,,,
2316,Practical Magic,1990s,,Drama,Romance,,,,
2317,"Alarmist, The",1990s,,Comedy,,,,,
2318,Happiness,1990s,,Comedy,,,,,
2319,Reach the Rock,1990s,,Comedy,,,,,
2320,Apt Pupil,1990s,,Drama,Thriller,,,,
2321,Pleasantville,1990s,,Comedy,,,,,
2322,Soldier,1990s,,Action,Adventure,Sci-Fi,Thriller,War,
2323,"Cruise, The",1990s,,Documentary,,,,,
2324,Life Is Beautiful (La Vita è bella),1990s,,Comedy,Drama,,,,
2325,Orgazmo,1990s,,Comedy,,,,,
2326,Shattered Image,1990s,,Drama,Thriller,,,,
2327,Tales from the Darkside: The Movie,1990s,,Horror,,,,,
2328,Vampires,1990s,,Horror,,,,,
2329,American History X,1990s,,Drama,,,,,
2330,Hands on a Hard Body,1990s,,Documentary,,,,,
2331,Living Out Loud,1990s,,Comedy,Romance,,,,
2332,Belly,1990s,,Crime,Drama,,,,
2333,Gods and Monsters,1990s,,Drama,,,,,
2334,"Siege, The",1990s,,Action,Thriller,,,,
2335,"Waterboy, The",1990s,,Comedy,,,,,
2336,Elizabeth,1990s,,Drama,,,,,
2337,Velvet Goldmine,1990s,,Drama,,,,,
2338,I Still Know What You Did Last Summer,1990s,,Horror,Mystery,Thriller,,,
2339,I'll Be Home For Christmas,1990s,,Comedy,Romance,,,,
2340,Meet Joe Black,1990s,,Romance,,,,,
2341,Dancing at Lughnasa,1990s,,Drama,,,,,
2342,Hard Core Logo,1990s,,Comedy,,,,,
2343,"Naked Man, The",1990s,,Drama,,,,,
2344,Runaway Train,1980s,,Action,Adventure,Drama,Thriller,,
2345,Desert Bloom,1980s,,Drama,,,,,
2346,"Stepford Wives, The",1970s,,Sci-Fi,Thriller,,,,
2347,"Pope of Greenwich Village, The",1980s,,Action,,,,,
2348,Sid and Nancy,1980s,,Drama,,,,,
2349,Mona Lisa,1980s,,Comedy,Thriller,,,,
2350,Heart Condition,1990s,,Comedy,,,,,
2351,Nights of Cabiria (Le Notti di Cabiria),1950s,,Drama,,,,,
2352,"Big Chill, The",1980s,,Comedy,Drama,,,,
2353,Enemy of the State,1990s,,Action,Thriller,,,,
2354,"Rugrats Movie, The",1990s,,Animation,Children's,Comedy,,,
2355,"Bug's Life, A",1990s,,Animation,Children's,Comedy,,,
2356,Celebrity,1990s,,Comedy,,,,,
2357,Central Station (Central do Brasil),1990s,,Drama,,,,,
2358,Savior,1990s,,Drama,,,,,
2359,Waking Ned Devine,1990s,,Comedy,,,,,
2360,"Celebration, The (Festen)",1990s,,Drama,,,,,
2361,Pink Flamingos,1970s,,Comedy,,,,,
2362,Glen or Glenda,1950s,,Drama,,,,,
2363,Godzilla (Gojira),1950s,,Action,Sci-Fi,,,,
2364,Godzilla (Gojira),1980s,,Action,Sci-Fi,,,,
2365,King Kong vs. Godzilla (Kingukongu tai Gojira),1960s,,Action,Sci-Fi,,,,
2366,King Kong,1930s,,Action,Adventure,Horror,,,
2367,King Kong,1970s,,Action,Adventure,Horror,,,
2368,King Kong Lives,1980s,,Action,Adventure,Horror,,,
2369,Desperately Seeking Susan,1980s,,Comedy,Romance,,,,
2370,"Emerald Forest, The",1980s,,Action,Adventure,Drama,,,
2371,Fletch,1980s,,Comedy,,,,,
2372,Fletch Lives,1980s,,Comedy,,,,,
2373,Red Sonja,1980s,,Action,Adventure,,,,
2374,Gung Ho,1980s,,Comedy,Drama,,,,
2375,"Money Pit, The",1980s,,Comedy,,,,,
2376,"View to a Kill, A",1980s,,Action,,,,,
2377,Lifeforce,1980s,,Horror,Sci-Fi,,,,
2378,Police Academy,1980s,,Comedy,,,,,
2379,Police Academy 2: Their First Assignment,1980s,,Comedy,,,,,
2380,Police Academy 3: Back in Training,1980s,,Comedy,,,,,
2381,Police Academy 4: Citizens on Patrol,1980s,,Comedy,,,,,
2382,Police Academy 5: Assignment: Miami Beach,1980s,,Comedy,,,,,
2383,Police Academy 6: City Under Siege,1980s,,Comedy,,,,,
2384,Babe: Pig in the City,1990s,,Children's,Comedy,,,,
2385,Home Fries,1990s,,Comedy,Romance,,,,
2386,Jerry Springer: Ringmaster,1990s,,Drama,,,,,
2387,Very Bad Things,1990s,,Comedy,Crime,,,,
2388,Steam: The Turkish Bath (Hamam),1990s,,Drama,Romance,,,,
2389,Psycho,1990s,,Crime,Horror,Thriller,,,
2390,Little Voice,1990s,,Comedy,,,,,
2391,"Simple Plan, A",1990s,,Crime,Thriller,,,,
2392,Jack Frost,1990s,,Comedy,Drama,,,,
2393,Star Trek: Insurrection,1990s,,Action,Sci-Fi,,,,
2394,"Prince of Egypt, The",1990s,,Animation,Musical,,,,
2395,Rushmore,1990s,,Comedy,,,,,
2396,Shakespeare in Love,1990s,,Comedy,Romance,,,,
2397,Mass Appeal,1980s,,Drama,,,,,
2398,Miracle on 34th Street,1940s,,Drama,,,,,
2399,Santa Claus: The Movie,1980s,,Adventure,Children's,Fantasy,,,
2400,Prancer,1980s,,Children's,Drama,,,,
2401,Pale Rider,1980s,,Western,,,,,
2402,Rambo: First Blood Part II,1980s,,Action,War,,,,
2403,First Blood,1980s,,Action,,,,,
2404,Rambo III,1980s,,Action,War,,,,
2405,"Jewel of the Nile, The",1980s,,Action,Adventure,Comedy,Romance,,
2406,Romancing the Stone,1980s,,Action,Adventure,Comedy,Romance,,
2407,Cocoon,1980s,,Comedy,Sci-Fi,,,,
2408,Cocoon: The Return,1980s,,Comedy,Sci-Fi,,,,
2409,Rocky II,1970s,,Action,Drama,,,,
2410,Rocky III,1980s,,Action,Drama,,,,
2411,Rocky IV,1980s,,Action,Drama,,,,
2412,Rocky V,1990s,,Action,Drama,,,,
2413,Clue,1980s,,Comedy,Mystery,,,,
2414,Young Sherlock Holmes,1980s,,Action,Adventure,Mystery,,,
2415,Violets Are Blue...,1980s,,Drama,Romance,,,,
2416,Back to School,1980s,,Comedy,,,,,
2417,Heartburn,1980s,,Comedy,Drama,,,,
2418,Nothing in Common,1980s,,Comedy,,,,,
2419,Extremities,1980s,,Drama,Thriller,,,,
2420,"Karate Kid, The",1980s,,Drama,,,,,
2421,"Karate Kid, Part II, The",1980s,,Action,Adventure,Drama,,,
2422,"Karate Kid III, The",1980s,,Action,Adventure,Drama,,,
2423,Christmas Vacation,1980s,,Comedy,,,,,
2424,You've Got Mail,1990s,,Comedy,Romance,,,,
2425,"General, The",1990s,,Crime,,,,,
2426,"Theory of Flight, The",1990s,,Comedy,Drama,Romance,,,
2427,"Thin Red Line, The",1990s,,Action,Drama,War,,,
2428,"Faculty, The",1990s,,Horror,Sci-Fi,,,,
2429,Mighty Joe Young,1990s,,Adventure,Children's,Drama,,,
2430,Mighty Joe Young,1940s,,Adventure,Children's,Drama,,,
2431,Patch Adams,1990s,,Comedy,Drama,,,,
2432,Stepmom,1990s,,Drama,,,,,
2433,"Civil Action, A",1990s,,Drama,,,,,
2434,Down in the Delta,1990s,,Drama,,,,,
2435,Hurlyburly,1990s,,Drama,,,,,
2436,Tea with Mussolini,1990s,,Comedy,,,,,
2437,Wilde,1990s,,Drama,,,,,
2438,Outside Ozona,1990s,,Drama,Thriller,,,,
2439,Affliction,1990s,,Drama,,,,,
2440,Another Day in Paradise,1990s,,Drama,,,,,
2441,"Hi-Lo Country, The",1990s,,Drama,Western,,,,
2442,Hilary and Jackie,1990s,,Drama,,,,,
2443,Playing by Heart,1990s,,Drama,Romance,,,,
2444,24 7: Twenty Four Seven,1990s,,Comedy,Drama,,,,
2445,At First Sight,1990s,,Drama,,,,,
2446,In Dreams,1990s,,Thriller,,,,,
2447,Varsity Blues,1990s,,Comedy,Drama,,,,
2448,Virus,1990s,,Horror,Sci-Fi,,,,
2449,"Garbage Pail Kids Movie, The",1980s,,Adventure,Children's,,,,
2450,Howard the Duck,1980s,,Adventure,Children's,Sci-Fi,,,
2451,"Gate, The",1980s,,Horror,,,,,
2452,"Gate II: Trespassers, The",1990s,,Horror,,,,,
2453,"Boy Who Could Fly, The",1980s,,Drama,Fantasy,,,,
2454,"Fly, The",1950s,,Horror,Sci-Fi,,,,
2455,"Fly, The",1980s,,Horror,Sci-Fi,,,,
2456,"Fly II, The",1980s,,Horror,Sci-Fi,,,,
2457,Running Scared,1980s,,Action,Comedy,,,,
2458,Armed and Dangerous,1980s,,Comedy,Crime,,,,
2459,"Texas Chainsaw Massacre, The",1970s,,Horror,,,,,
2460,"Texas Chainsaw Massacre 2, The",1980s,,Horror,,,,,
2461,Leatherface: Texas Chainsaw Massacre III,1990s,,Horror,,,,,
2462,"Return of the Texas Chainsaw Massacre, The",1990s,,Horror,,,,,
2463,Ruthless People,1980s,,Comedy,,,,,
2464,Trick or Treat,1980s,,Horror,,,,,
2465,Deadly Friend,1980s,,Horror,,,,,
2466,Belizaire the Cajun,1980s,,Drama,,,,,
2467,"Name of the Rose, The",1980s,,Mystery,,,,,
2468,Jumpin' Jack Flash,1980s,,Action,Comedy,Romance,Thriller,,
2469,Peggy Sue Got Married,1980s,,Comedy,Romance,,,,
2470,Crocodile Dundee,1980s,,Adventure,Comedy,,,,
2471,Crocodile Dundee II,1980s,,Adventure,Comedy,,,,
2472,Tough Guys,1980s,,Comedy,,,,,
2473,Soul Man,1980s,,Comedy,,,,,
2474,"Color of Money, The",1980s,,Drama,,,,,
2475,52 Pick-Up,1980s,,Action,Mystery,Thriller,,,
2476,Heartbreak Ridge,1980s,,Action,War,,,,
2477,Firewalker,1980s,,Adventure,,,,,
2478,Three Amigos!,1980s,,Comedy,Western,,,,
2479,Gloria,1990s,,Drama,Thriller,,,,
2480,Dry Cleaning (Nettoyage à sec),1990s,,Drama,,,,,
2481,My Name Is Joe,1990s,,Drama,Romance,,,,
2482,Still Crazy,1990s,,Comedy,Romance,,,,
2483,"Day of the Beast, The (El Día de la bestia)",1990s,,Comedy,Horror,Thriller,,,
2484,Tinseltown,1990s,,Comedy,,,,,
2485,She's All That,1990s,,Comedy,Romance,,,,
2486,24-hour Woman,1990s,,Drama,,,,,
2487,"Blood, Guts, Bullets and Octane",1990s,,Action,Comedy,,,,
2488,Peeping Tom,1960s,,Drama,Horror,Thriller,,,
2489,Spanish Fly,1990s,,Drama,,,,,
2490,Payback,1990s,,Action,Thriller,,,,
2491,Simply Irresistible,1990s,,Comedy,Romance,,,,
2492,20 Dates,1990s,,Comedy,,,,,
2493,"Harmonists, The",1990s,,Drama,,,,,
2494,"Last Days, The",1990s,,Documentary,,,,,
2495,"Fantastic Planet, The (La Planète sauvage)",1970s,,Animation,Sci-Fi,,,,
2496,Blast from the Past,1990s,,Comedy,Romance,,,,
2497,Message in a Bottle,1990s,,Romance,,,,,
2498,My Favorite Martian,1990s,,Comedy,Sci-Fi,,,,
2499,God Said 'Ha!',1990s,,Comedy,,,,,
2500,Jawbreaker,1990s,,Comedy,,,,,
2501,October Sky,1990s,,Drama,,,,,
2502,Office Space,1990s,,Comedy,Romance,,,,
2503,"Apple, The (Sib)",1990s,,Drama,,,,,
2504,200 Cigarettes,1990s,,Comedy,Drama,,,,
2505,8MM,1990s,,Thriller,,,,,
2506,"Other Sister, The",1990s,,Comedy,Drama,Romance,,,
2507,Breakfast of Champions,1990s,,Comedy,,,,,
2508,"Breaks, The",1990s,,Drama,,,,,
2509,Eight Days a Week,1990s,,Comedy,,,,,
